Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
India,India,Rice,Wholesale,2019,9,2933.1,100 KG,INR,
India,India,Rice,Wholesale,2019,10,2947.58,100 KG,INR,
India,India,Rice,Wholesale,2019,11,3289.58,100 KG,INR,
India,India,Rice,Wholesale,2019,12,3320.87,100 KG,INR,
India,India,Rice,Wholesale,2020,1,3356.09,100 KG,INR,
India,India,Rice,Wholesale,2020,2,3326.34,100 KG,INR,
India,India,Rice,Wholesale,2020,3,3316.91,100 KG,INR,
India,India,Rice,Wholesale,2020,4,3230.69,100 KG,INR,
India,India,Rice,Wholesale,2020,5,3242.51,100 KG,INR,
India,India,Rice,Wholesale,2020,6,3311.25,100 KG,INR,
India,India,Rice,Wholesale,2020,7,3288.84,100 KG,INR,
India,India,Rice,Wholesale,2020,8,3266.91,100 KG,INR,
India,India,Rice,Wholesale,2020,9,3252.92,100 KG,INR,
India,India,Rice,Wholesale,2020,10,3219.02,100 KG,INR,
