,REGION,DEPARTEMENT,MARCHE,DATE,MIL_DETAIL,RIZ_IMP_BR ORD.
8027,KD,KOLDA,KOLDA,26-Dec-16,225,275.0
8028,SL,ST.LOUIS,ST.LOUIS,26-Dec-16,255,275.0
8029,TC,BAKEL,BAKEL,28-Dec-16,225,275.0
8030,TH,THIES,THIES,28-Dec-16,200,260.0
8031,DK,DAKAR,TILENE,28-Dec-16,225,300.0
8032,KD,VELINGARA,DIAOBE,28-Dec-16,275,275.0
8033,LG,LOUGA,LOUGA,29-Dec-16,210,300.0
8034,DK,PIKINE,THIAROYE,29-Dec-16,220,300.0
8035,KL,KAOLACK,KAOLACK,30-Dec-16,210,270.0
8036,SL,ST.LOUIS,ST.LOUIS,02-Jan-17,255,275.0
8037,TC,BAKEL,BAKEL,04-Jan-17,225,275.0
8038,TH,THIES,THIES,04-Jan-17,200,260.0
8039,DK,DAKAR,TILENE,04-Jan-17,225,300.0
8040,KL,KAOLACK,KAOLACK,05-Jan-17,200,270.0
8041,LG,LOUGA,LOUGA,05-Jan-17,220,300.0
8042,DK,PIKINE,THIAROYE,05-Jan-17,220,300.0
8043,ZG,ZIGUINCHOR,ST.MAUR,05-Jan-17,275,285.0
8044,SL,ST.LOUIS,ST.LOUIS,06-Jan-17,250,275.0
8045,KD,KOLDA,KOLDA,09-Jan-17,225,275.0
8046,SL,ST.LOUIS,ST.LOUIS,09-Jan-17,255,275.0
8047,TC,BAKEL,BAKEL,11-Jan-17,225,275.0
8048,TH,THIES,THIES,11-Jan-17,200,260.0
8049,KD,VELINGARA,DIAOBE,11-Jan-17,250,275.0
8050,DL,DIOURBEL,DIOURBEL,12-Jan-17,200,300.0
8051,KL,KAOLACK,KAOLACK,12-Jan-17,190,275.0
8052,LG,LOUGA,LOUGA,12-Jan-17,220,300.0
8053,ZG,ZIGUINCHOR,ST.MAUR,12-Jan-17,275,275.0
8054,DL,MBACKE,TOUBA,13-Jan-17,215,275.0
8055,KD,KOLDA,KOLDA,16-Jan-17,225,275.0
8056,SL,ST.LOUIS,ST.LOUIS,16-Jan-17,250,275.0
8057,SL,ST.LOUIS,ST.LOUIS,16-Jan-17,220,275.0
8058,TC,BAKEL,BAKEL,18-Jan-17,225,275.0
8059,DK,PIKINE,THIAROYE,18-Jan-17,220,300.0
8060,TH,THIES,THIES,18-Jan-17,200,260.0
8061,DK,DAKAR,TILENE,18-Jan-17,225,300.0
8062,KD,VELINGARA,DIAOBE,18-Jan-17,300,275.0
8063,KL,KAOLACK,KAOLACK,19-Jan-17,190,270.0
8064,KD,KOLDA,KOLDA,23-Jan-17,225,275.0
8065,SL,ST.LOUIS,ST.LOUIS,23-Jan-17,250,275.0
8066,TC,BAKEL,BAKEL,25-Jan-17,225,275.0
8067,FK,FATICK,FATICK,25-Jan-17,225,270.0
8068,TH,THIES,THIES,25-Jan-17,200,260.0
8069,KD,VELINGARA,DIAOBE,25-Jan-17,300,275.0
8070,LG,LOUGA,LOUGA,26-Jan-17,220,300.0
8071,KD,KOLDA,KOLDA,30-Jan-17,250,275.0
8072,SL,ST.LOUIS,ST.LOUIS,30-Jan-17,250,275.0
8073,SL,ST.LOUIS,ST.LOUIS,30-Jan-17,250,275.0
8074,TH,THIES,THIES,01-Feb-17,200,260.0
8075,KL,KAOLACK,KAOLACK,02-Feb-17,185,300.0
8076,LG,LOUGA,LOUGA,02-Feb-17,220,300.0
8077,DK,PIKINE,THIAROYE,02-Feb-17,220,300.0
8078,DK,DAKAR,TILENE,02-Feb-17,225,300.0
8079,KD,KOLDA,KOLDA,06-Feb-17,250,275.0
8080,SL,ST.LOUIS,ST.LOUIS,06-Feb-17,250,275.0
8081,TH,THIES,THIES,08-Feb-17,225,260.0
8082,KD,VELINGARA,DIAOBE,08-Feb-17,300,275.0
8083,KL,KAOLACK,KAOLACK,09-Feb-17,190,275.0
8084,DL,MBACKE,TOUBA,10-Feb-17,210,275.0
8085,KD,KOLDA,KOLDA,13-Feb-17,250,275.0
8086,SL,ST.LOUIS,ST.LOUIS,13-Feb-17,250,275.0
8087,TC,BAKEL,BAKEL,15-Feb-17,225,275.0
8088,TH,THIES,THIES,15-Feb-17,225,260.0
8089,KD,VELINGARA,DIAOBE,15-Feb-17,300,275.0
8090,LG,LOUGA,LOUGA,16-Feb-17,210,250.0
8091,DK,PIKINE,THIAROYE,16-Feb-17,220,300.0
8092,DK,DAKAR,TILENE,16-Feb-17,220,300.0
8093,ZG,ZIGUINCHOR,ST.MAUR,16-Feb-17,275,285.0
8094,KD,KOLDA,KOLDA,20-Feb-17,225,300.0
8095,SL,ST.LOUIS,ST.LOUIS,20-Feb-17,250,275.0
8096,TC,BAKEL,BAKEL,22-Feb-17,225,280.0
8097,FK,FATICK,FATICK,22-Feb-17,200,270.0
8098,TH,THIES,THIES,22-Feb-17,225,275.0
8099,DK,DAKAR,TILENE,22-Feb-17,225,300.0
8100,KD,VELINGARA,DIAOBE,22-Feb-17,300,275.0
8101,LG,LOUGA,LOUGA,23-Feb-17,220,300.0
8102,DK,PIKINE,THIAROYE,23-Feb-17,220,300.0
8103,ZG,ZIGUINCHOR,ST.MAUR,23-Feb-17,275,285.0
8104,SL,ST.LOUIS,ST.LOUIS,27-Feb-17,255,275.0
8105,KD,KOLDA,KOLDA,01-Mar-17,225,300.0
8106,TH,THIES,THIES,01-Mar-17,225,275.0
8107,DK,DAKAR,TILENE,01-Mar-17,225,300.0
8108,KD,VELINGARA,DIAOBE,01-Mar-17,250,275.0
8109,TC,BAKEL,BAKEL,02-Mar-17,225,280.0
8110,KL,KAOLACK,KAOLACK,02-Mar-17,190,270.0
8111,LG,LOUGA,LOUGA,02-Mar-17,220,300.0
8112,DK,PIKINE,THIAROYE,02-Mar-17,220,300.0
8113,KL,KAOLACK,KAOLACK,06-Mar-17,200,270.0
8114,SL,ST.LOUIS,ST.LOUIS,06-Mar-17,250,275.0
8115,TC,BAKEL,BAKEL,08-Mar-17,225,280.0
8116,KD,KOLDA,KOLDA,08-Mar-17,225,275.0
8117,TH,THIES,THIES,08-Mar-17,225,275.0
8118,KD,VELINGARA,DIAOBE,08-Mar-17,225,275.0
8119,DL,DIOURBEL,DIOURBEL,09-Mar-17,225,300.0
8120,LG,LOUGA,LOUGA,09-Mar-17,220,300.0
8121,DK,PIKINE,THIAROYE,09-Mar-17,220,300.0
8122,DK,DAKAR,TILENE,09-Mar-17,225,300.0
8123,DL,MBACKE,TOUBA,10-Mar-17,210,275.0
8124,KD,KOLDA,KOLDA,13-Mar-17,225,275.0
8125,SL,ST.LOUIS,ST.LOUIS,13-Mar-17,250,275.0
8126,FK,FATICK,FATICK,15-Mar-17,225,270.0
8127,TH,THIES,THIES,15-Mar-17,225,275.0
8128,KD,VELINGARA,DIAOBE,15-Mar-17,250,275.0
8129,LG,LOUGA,LOUGA,16-Mar-17,220,300.0
8130,KL,KAOLACK,KAOLACK,18-Mar-17,200,275.0
8131,KD,KOLDA,KOLDA,20-Mar-17,225,275.0
8132,SL,ST.LOUIS,ST.LOUIS,20-Mar-17,230,275.0
8133,FK,FATICK,FATICK,22-Mar-17,225,270.0
8134,TH,THIES,THIES,22-Mar-17,250,275.0
8135,DK,DAKAR,TILENE,22-Mar-17,240,300.0
8136,KD,VELINGARA,DIAOBE,22-Mar-17,250,275.0
8137,DL,DIOURBEL,DIOURBEL,23-Mar-17,225,300.0
8138,LG,LOUGA,LOUGA,23-Mar-17,220,300.0
8139,DK,PIKINE,THIAROYE,23-Mar-17,240,300.0
8140,ZG,ZIGUINCHOR,ST.MAUR,23-Mar-17,275,285.0
8141,KL,KAOLACK,KAOLACK,24-Mar-17,200,270.0
8142,KD,KOLDA,KOLDA,27-Mar-17,225,275.0
8143,SL,ST.LOUIS,ST.LOUIS,27-Mar-17,230,275.0
8144,TH,THIES,THIES,29-Mar-17,250,275.0
8145,KD,VELINGARA,DIAOBE,29-Mar-17,250,275.0
8146,KL,KAOLACK,KAOLACK,30-Mar-17,200,270.0
8147,LG,LOUGA,LOUGA,30-Mar-17,225,300.0
8148,ZG,ZIGUINCHOR,ST.MAUR,30-Mar-17,275,285.0
8149,KD,KOLDA,KOLDA,03-Apr-17,225,275.0
8150,SL,ST.LOUIS,ST.LOUIS,03-Apr-17,230,270.0
8151,KL,KAOLACK,KAOLACK,05-Apr-17,210,270.0
8152,TH,THIES,THIES,05-Apr-17,250,275.0
8153,KD,VELINGARA,DIAOBE,05-Apr-17,250,275.0
8154,LG,LOUGA,LOUGA,06-Apr-17,225,300.0
8155,KL,KAOLACK,KAOLACK,07-Apr-17,205,270.0
8156,DL,MBACKE,TOUBA,07-Apr-17,215,275.0
8157,KD,KOLDA,KOLDA,10-Apr-17,225,275.0
8158,SL,ST.LOUIS,ST.LOUIS,10-Apr-17,230,270.0
8159,TH,THIES,THIES,12-Apr-17,250,275.0
8160,DK,DAKAR,TILENE,12-Apr-17,240,300.0
8161,KD,VELINGARA,DIAOBE,12-Apr-17,250,275.0
8162,DL,DIOURBEL,DIOURBEL,13-Apr-17,200,300.0
8163,FK,FATICK,FATICK,13-Apr-17,225,270.0
8164,KL,KAOLACK,KAOLACK,13-Apr-17,210,270.0
8165,LG,LOUGA,LOUGA,13-Apr-17,225,300.0
8166,DK,PIKINE,THIAROYE,13-Apr-17,240,300.0
8167,DL,MBACKE,TOUBA,16-Apr-17,230,275.0
8168,SL,ST.LOUIS,ST.LOUIS,17-Apr-17,230,270.0
8169,TH,THIES,THIES,19-Apr-17,250,275.0
8170,LG,LOUGA,LOUGA,20-Apr-17,225,300.0
8171,KL,KAOLACK,KAOLACK,21-Apr-17,210,270.0
8172,KD,KOLDA,KOLDA,24-Apr-17,225,275.0
8173,SL,ST.LOUIS,ST.LOUIS,24-Apr-17,230,270.0
8174,TC,BAKEL,BAKEL,26-Apr-17,225,275.0
8175,FK,FATICK,FATICK,26-Apr-17,250,270.0
8176,TH,THIES,THIES,26-Apr-17,250,275.0
8177,KD,VELINGARA,DIAOBE,26-Apr-17,250,275.0
8178,LG,LOUGA,LOUGA,27-Apr-17,225,300.0
8179,KL,KAOLACK,KAOLACK,28-Apr-17,210,300.0
8180,ZG,ZIGUINCHOR,ST.MAUR,28-Apr-17,275,285.0
8181,SL,ST.LOUIS,ST.LOUIS,01-May-17,230,270.0
8182,TC,BAKEL,BAKEL,03-May-17,225,275.0
8183,KD,KOLDA,KOLDA,03-May-17,225,275.0
8184,KD,VELINGARA,DIAOBE,03-May-17,250,275.0
8185,DL,DIOURBEL,DIOURBEL,04-May-17,225,300.0
8186,LG,LOUGA,LOUGA,04-May-17,225,300.0
8187,DL,MBACKE,TOUBA,05-May-17,250,275.0
8188,KD,KOLDA,KOLDA,08-May-17,225,275.0
8189,SL,ST.LOUIS,ST.LOUIS,08-May-17,230,270.0
8190,TC,BAKEL,BAKEL,10-May-17,225,300.0
8191,DL,DIOURBEL,DIOURBEL,10-May-17,225,300.0
8192,TH,THIES,THIES,10-May-17,250,275.0
8193,DK,DAKAR,TILENE,10-May-17,240,300.0
8194,KD,VELINGARA,DIAOBE,10-May-17,250,275.0
8195,FK,FATICK,FATICK,11-May-17,225,270.0
8196,DK,PIKINE,THIAROYE,11-May-17,240,300.0
8197,KL,KAOLACK,KAOLACK,12-May-17,210,300.0
8198,DL,DIOURBEL,DIOURBEL,15-May-17,225,300.0
8199,KD,KOLDA,KOLDA,15-May-17,225,275.0
8200,SL,ST.LOUIS,ST.LOUIS,15-May-17,230,270.0
8201,TH,THIES,THIES,17-May-17,250,275.0
8202,DK,DAKAR,TILENE,17-May-17,240,300.0
8203,KD,VELINGARA,DIAOBE,17-May-17,250,275.0
8204,DL,DIOURBEL,DIOURBEL,18-May-17,225,300.0
8205,LG,LOUGA,LOUGA,18-May-17,235,300.0
8206,DK,PIKINE,THIAROYE,18-May-17,240,300.0
8207,ZG,ZIGUINCHOR,ST.MAUR,18-May-17,275,285.0
8208,KL,KAOLACK,KAOLACK,19-May-17,210,270.0
8209,KD,KOLDA,KOLDA,22-May-17,225,275.0
8210,SL,ST.LOUIS,ST.LOUIS,22-May-17,230,270.0
8211,TH,THIES,THIES,24-May-17,250,275.0
8212,KD,VELINGARA,DIAOBE,24-May-17,250,275.0
8213,LG,LOUGA,LOUGA,25-May-17,235,300.0
8214,KL,KAOLACK,KAOLACK,26-May-17,210,270.0
8215,DL,MBACKE,TOUBA,26-May-17,250,275.0
8216,KD,KOLDA,KOLDA,29-May-17,225,275.0
8217,SL,ST.LOUIS,ST.LOUIS,29-May-17,230,270.0
8218,TC,BAKEL,BAKEL,31-May-17,225,270.0
8219,KL,KAOLACK,KAOLACK,31-May-17,210,300.0
8220,DK,PIKINE,THIAROYE,31-May-17,240,300.0
8221,KD,VELINGARA,DIAOBE,31-May-17,250,275.0
8222,DL,DIOURBEL,DIOURBEL,01-Jun-17,225,300.0
8223,LG,LOUGA,LOUGA,01-Jun-17,235,300.0
8224,DK,DAKAR,TILENE,01-Jun-17,240,300.0
8225,SL,ST.LOUIS,ST.LOUIS,05-Jun-17,230,270.0
8226,KD,KOLDA,KOLDA,06-Jun-17,225,275.0
8227,TC,BAKEL,BAKEL,07-Jun-17,225,300.0
8228,DK,PIKINE,THIAROYE,07-Jun-17,240,300.0
8229,TH,THIES,THIES,07-Jun-17,275,275.0
8230,DK,DAKAR,TILENE,07-Jun-17,240,300.0
8231,KD,VELINGARA,DIAOBE,07-Jun-17,250,275.0
8232,KL,KAOLACK,KAOLACK,09-Jun-17,210,270.0
8233,DL,MBACKE,TOUBA,09-Jun-17,225,275.0
8234,KD,KOLDA,KOLDA,12-Jun-17,225,275.0
8235,SL,ST.LOUIS,ST.LOUIS,12-Jun-17,300,270.0
8236,SL,ST.LOUIS,ST.LOUIS,12-Jun-17,300,270.0
8237,TH,THIES,THIES,14-Jun-17,275,275.0
8238,KD,VELINGARA,DIAOBE,14-Jun-17,300,275.0
8239,KL,KAOLACK,KAOLACK,15-Jun-17,215,300.0
8240,ZG,ZIGUINCHOR,ST.MAUR,15-Jun-17,275,285.0
8241,KD,KOLDA,KOLDA,19-Jun-17,225,275.0
8242,SL,ST.LOUIS,ST.LOUIS,19-Jun-17,300,270.0
8243,DK,PIKINE,THIAROYE,21-Jun-17,240,300.0
8244,TH,THIES,THIES,21-Jun-17,275,275.0
8245,DK,DAKAR,TILENE,21-Jun-17,240,300.0
8246,KD,VELINGARA,DIAOBE,21-Jun-17,300,275.0
8247,DL,DIOURBEL,DIOURBEL,22-Jun-17,215,300.0
8248,LG,LOUGA,LOUGA,22-Jun-17,240,275.0
8249,KL,KAOLACK,KAOLACK,23-Jun-17,215,300.0
8250,SL,ST.LOUIS,ST.LOUIS,26-Jun-17,300,270.0
8251,KD,KOLDA,KOLDA,27-Jun-17,225,300.0
8252,TH,THIES,THIES,28-Jun-17,275,275.0
8253,KL,KAOLACK,KAOLACK,29-Jun-17,220,270.0
8254,LG,LOUGA,LOUGA,29-Jun-17,250,275.0
8255,DK,PIKINE,THIAROYE,29-Jun-17,240,300.0
8256,DK,DAKAR,TILENE,29-Jun-17,240,300.0
8257,KD,KOLDA,KOLDA,03-Jul-17,250,300.0
8258,SL,ST.LOUIS,ST.LOUIS,03-Jul-17,300,270.0
8259,TC,BAKEL,BAKEL,05-Jul-17,250,280.0
8260,FK,FATICK,FATICK,05-Jul-17,250,270.0
8261,DK,PIKINE,THIAROYE,05-Jul-17,240,300.0
8262,TH,THIES,THIES,05-Jul-17,260,275.0
8263,KD,VELINGARA,DIAOBE,05-Jul-17,300,275.0
8264,LG,LOUGA,LOUGA,06-Jul-17,250,275.0
8265,DK,DAKAR,TILENE,06-Jul-17,240,300.0
8266,KL,KAOLACK,KAOLACK,07-Jul-17,220,300.0
8267,TC,BAKEL,BAKEL,09-Jul-17,250,290.0
8268,KD,KOLDA,KOLDA,10-Jul-17,250,300.0
8269,SL,ST.LOUIS,ST.LOUIS,10-Jul-17,275,270.0
8270,DK,PIKINE,THIAROYE,12-Jul-17,240,300.0
8271,TH,THIES,THIES,12-Jul-17,250,275.0
8272,DK,DAKAR,TILENE,12-Jul-17,250,300.0
8273,KD,VELINGARA,DIAOBE,12-Jul-17,300,275.0
8274,DL,DIOURBEL,DIOURBEL,13-Jul-17,225,300.0
8275,KL,KAOLACK,KAOLACK,13-Jul-17,220,270.0
8276,DL,MBACKE,TOUBA,13-Jul-17,250,300.0
8277,KD,KOLDA,KOLDA,17-Jul-17,250,300.0
8278,SL,ST.LOUIS,ST.LOUIS,17-Jul-17,275,270.0
8279,TC,BAKEL,BAKEL,19-Jul-17,250,290.0
8280,DK,PIKINE,THIAROYE,19-Jul-17,240,300.0
8281,KD,VELINGARA,DIAOBE,19-Jul-17,300,275.0
8282,LG,LOUGA,LOUGA,20-Jul-17,260,300.0
8283,DK,DAKAR,TILENE,20-Jul-17,250,300.0
8284,ZG,ZIGUINCHOR,ST.MAUR,20-Jul-17,275,285.0
8285,KL,KAOLACK,KAOLACK,21-Jul-17,220,300.0
8286,DL,MBACKE,TOUBA,21-Jul-17,250,300.0
8287,KD,KOLDA,KOLDA,24-Jul-17,250,300.0
8288,SL,ST.LOUIS,ST.LOUIS,24-Jul-17,275,270.0
8289,DK,PIKINE,THIAROYE,26-Jul-17,250,300.0
8290,TH,THIES,THIES,26-Jul-17,250,275.0
8291,KD,VELINGARA,DIAOBE,26-Jul-17,300,275.0
8292,DL,DIOURBEL,DIOURBEL,27-Jul-17,225,300.0
8293,KL,KAOLACK,KAOLACK,27-Jul-17,220,300.0
8294,LG,LOUGA,LOUGA,27-Jul-17,260,300.0
8295,DK,DAKAR,TILENE,27-Jul-17,250,300.0
8296,SL,ST.LOUIS,ST.LOUIS,31-Jul-17,275,270.0
8297,KD,KOLDA,KOLDA,01-Aug-17,250,300.0
8298,TH,THIES,THIES,02-Aug-17,250,275.0
8299,KD,VELINGARA,DIAOBE,02-Aug-17,300,275.0
8300,KL,KAOLACK,KAOLACK,03-Aug-17,230,270.0
8301,LG,LOUGA,LOUGA,03-Aug-17,250,280.0
8302,DL,MBACKE,TOUBA,04-Aug-17,250,275.0
8303,KD,KOLDA,KOLDA,08-Aug-17,250,300.0
8304,SL,ST.LOUIS,ST.LOUIS,08-Aug-17,300,270.0
8305,TC,BAKEL,BAKEL,09-Aug-17,250,255.0
8306,FK,FATICK,FATICK,09-Aug-17,250,275.0
8307,TH,THIES,THIES,09-Aug-17,250,275.0
8308,KD,VELINGARA,DIAOBE,09-Aug-17,300,275.0
8309,DL,DIOURBEL,DIOURBEL,10-Aug-17,250,300.0
8310,KL,KAOLACK,KAOLACK,10-Aug-17,230,270.0
8311,LG,LOUGA,LOUGA,10-Aug-17,250,280.0
8312,ZG,ZIGUINCHOR,ST.MAUR,10-Aug-17,275,285.0
8313,KD,KOLDA,KOLDA,15-Aug-17,250,300.0
8314,SL,ST.LOUIS,ST.LOUIS,15-Aug-17,300,270.0
8315,TC,BAKEL,BAKEL,16-Aug-17,250,255.0
8316,DK,PIKINE,THIAROYE,16-Aug-17,250,300.0
8317,TH,THIES,THIES,16-Aug-17,250,275.0
8318,KD,VELINGARA,DIAOBE,16-Aug-17,300,275.0
8319,DL,DIOURBEL,DIOURBEL,17-Aug-17,250,300.0
8320,FK,FATICK,FATICK,17-Aug-17,250,275.0
8321,KL,KAOLACK,KAOLACK,17-Aug-17,230,300.0
8322,LG,LOUGA,LOUGA,17-Aug-17,250,280.0
8323,DK,DAKAR,TILENE,17-Aug-17,250,300.0
8324,KD,KOLDA,KOLDA,22-Aug-17,250,300.0
8325,SL,ST.LOUIS,ST.LOUIS,22-Aug-17,300,270.0
8326,TC,BAKEL,BAKEL,23-Aug-17,275,290.0
8327,DK,PIKINE,THIAROYE,23-Aug-17,250,300.0
8328,TH,THIES,THIES,23-Aug-17,250,275.0
8329,KD,VELINGARA,DIAOBE,23-Aug-17,300,275.0
8330,KL,KAOLACK,KAOLACK,24-Aug-17,230,300.0
8331,LG,LOUGA,LOUGA,24-Aug-17,275,280.0
8332,DK,DAKAR,TILENE,24-Aug-17,250,300.0
8333,KD,KOLDA,KOLDA,28-Aug-17,250,300.0
8334,SL,ST.LOUIS,ST.LOUIS,28-Aug-17,300,270.0
8335,KL,KAOLACK,KAOLACK,30-Aug-17,250,300.0
8336,TH,THIES,THIES,30-Aug-17,250,275.0
8337,KD,VELINGARA,DIAOBE,30-Aug-17,300,275.0
8338,LG,LOUGA,LOUGA,31-Aug-17,275,280.0
8339,KD,KOLDA,KOLDA,04-Sep-17,250,300.0
8340,SL,ST.LOUIS,ST.LOUIS,04-Sep-17,300,270.0
8341,DK,PIKINE,THIAROYE,06-Sep-17,270,300.0
8342,TH,THIES,THIES,06-Sep-17,275,275.0
8343,DK,DAKAR,TILENE,06-Sep-17,270,300.0
8344,KL,KAOLACK,KAOLACK,07-Sep-17,275,300.0
8345,LG,LOUGA,LOUGA,07-Sep-17,275,300.0
8346,ZG,ZIGUINCHOR,ST.MAUR,07-Sep-17,275,285.0
8347,KD,KOLDA,KOLDA,11-Sep-17,250,300.0
8348,TC,BAKEL,BAKEL,13-Sep-17,275,300.0
8349,DK,PIKINE,THIAROYE,13-Sep-17,275,300.0
8350,TH,THIES,THIES,13-Sep-17,275,275.0
8351,KD,VELINGARA,DIAOBE,13-Sep-17,300,275.0
8352,DL,DIOURBEL,DIOURBEL,14-Sep-17,250,300.0
8353,KL,KAOLACK,KAOLACK,14-Sep-17,275,300.0
8354,LG,LOUGA,LOUGA,14-Sep-17,275,300.0
8355,DK,DAKAR,TILENE,14-Sep-17,275,300.0
8356,DL,MBACKE,TOUBA,15-Sep-17,250,275.0
8357,SL,ST.LOUIS,ST.LOUIS,18-Sep-17,325,270.0
8358,TC,BAKEL,BAKEL,20-Sep-17,275,300.0
8359,FK,FATICK,FATICK,20-Sep-17,275,270.0
8360,FK,FATICK,FATICK,20-Sep-17,275,270.0
8361,DK,PIKINE,THIAROYE,20-Sep-17,275,300.0
8362,TH,THIES,THIES,20-Sep-17,275,275.0
8363,KL,KAOLACK,KAOLACK,21-Sep-17,275,300.0
8364,DK,DAKAR,TILENE,21-Sep-17,275,300.0
8365,SL,ST.LOUIS,ST.LOUIS,25-Sep-17,400,270.0
8366,TC,BAKEL,BAKEL,27-Sep-17,300,300.0
8367,TH,THIES,THIES,27-Sep-17,300,275.0
8368,KL,KAOLACK,KAOLACK,28-Sep-17,275,275.0
8369,LG,LOUGA,LOUGA,28-Sep-17,375,300.0
8370,KD,KOLDA,KOLDA,02-Oct-17,250,300.0
8371,SL,ST.LOUIS,ST.LOUIS,02-Oct-17,400,270.0
8372,TH,THIES,THIES,04-Oct-17,275,275.0
8373,DK,DAKAR,TILENE,04-Oct-17,250,300.0
8374,KD,VELINGARA,DIAOBE,04-Oct-17,300,275.0
8375,KL,KAOLACK,KAOLACK,05-Oct-17,325,275.0
8376,LG,LOUGA,LOUGA,05-Oct-17,350,280.0
8377,DK,PIKINE,THIAROYE,05-Oct-17,275,300.0
8378,SL,ST.LOUIS,ST.LOUIS,09-Oct-17,400,270.0
8379,FK,FATICK,FATICK,11-Oct-17,275,290.0
8380,TH,THIES,THIES,11-Oct-17,300,275.0
8381,DL,DIOURBEL,DIOURBEL,12-Oct-17,300,300.0
8382,ZG,ZIGUINCHOR,ST.MAUR,12-Oct-17,275,285.0
8383,KL,KAOLACK,KAOLACK,13-Oct-17,300,300.0
8384,KD,KOLDA,KOLDA,16-Oct-17,300,300.0
8385,SL,ST.LOUIS,ST.LOUIS,16-Oct-17,400,270.0
8386,TC,BAKEL,BAKEL,17-Oct-17,300,300.0
8387,DK,PIKINE,THIAROYE,18-Oct-17,275,300.0
8388,TH,THIES,THIES,18-Oct-17,300,275.0
8389,KD,VELINGARA,DIAOBE,18-Oct-17,300,275.0
8390,KL,KAOLACK,KAOLACK,19-Oct-17,225,300.0
8391,LG,LOUGA,LOUGA,19-Oct-17,325,280.0
8392,DK,DAKAR,TILENE,19-Oct-17,250,300.0
8393,DL,MBACKE,TOUBA,20-Oct-17,250,275.0
8394,SL,ST.LOUIS,ST.LOUIS,23-Oct-17,300,270.0
8395,DK,PIKINE,THIAROYE,25-Oct-17,275,300.0
8396,TH,THIES,THIES,25-Oct-17,300,275.0
8397,DL,DIOURBEL,DIOURBEL,26-Oct-17,300,300.0
8398,KL,KAOLACK,KAOLACK,26-Oct-17,185,275.0
8399,LG,LOUGA,LOUGA,26-Oct-17,235,280.0
8400,DK,DAKAR,TILENE,26-Oct-17,275,300.0
8401,SL,ST.LOUIS,ST.LOUIS,30-Oct-17,300,270.0
8402,SL,ST.LOUIS,ST.LOUIS,30-Oct-17,250,270.0
8403,TC,BAKEL,BAKEL,01-Nov-17,250,300.0
8404,TH,THIES,THIES,01-Nov-17,275,265.0
8405,KL,KAOLACK,KAOLACK,02-Nov-17,185,275.0
8406,LG,LOUGA,LOUGA,02-Nov-17,225,280.0
8407,LG,LOUGA,LOUGA,02-Nov-17,225,280.0
8408,SL,ST.LOUIS,ST.LOUIS,06-Nov-17,250,270.0
8409,TH,THIES,THIES,08-Nov-17,250,270.0
8410,KL,KAOLACK,KAOLACK,09-Nov-17,175,275.0
8411,KD,KOLDA,KOLDA,12-Nov-17,250,300.0
8412,SL,ST.LOUIS,ST.LOUIS,13-Nov-17,250,270.0
8413,TC,BAKEL,BAKEL,14-Nov-17,225,300.0
8414,FK,FATICK,FATICK,15-Nov-17,225,300.0
8415,TH,THIES,THIES,15-Nov-17,265,275.0
8416,KD,VELINGARA,DIAOBE,15-Nov-17,250,275.0
8417,KL,KAOLACK,KAOLACK,16-Nov-17,180,275.0
8418,LG,LOUGA,LOUGA,16-Nov-17,235,280.0
8419,LG,LOUGA,LOUGA,16-Nov-17,235,280.0
8420,ZG,ZIGUINCHOR,ST.MAUR,16-Nov-17,300,285.0
8421,KD,KOLDA,KOLDA,20-Nov-17,200,300.0
8422,SL,ST.LOUIS,ST.LOUIS,20-Nov-17,275,270.0
8423,TC,BAKEL,BAKEL,22-Nov-17,225,300.0
8424,TC,BAKEL,BAKEL,22-Nov-17,225,300.0
8425,TH,THIES,THIES,22-Nov-17,235,260.0
8426,KD,VELINGARA,DIAOBE,22-Nov-17,250,275.0
8427,KL,KAOLACK,KAOLACK,23-Nov-17,200,275.0
8428,LG,LOUGA,LOUGA,23-Nov-17,235,280.0
8429,SL,ST.LOUIS,ST.LOUIS,27-Nov-17,250,270.0
8430,TH,THIES,THIES,29-Nov-17,235,275.0
8431,KL,KAOLACK,KAOLACK,30-Nov-17,200,275.0
8432,SL,ST.LOUIS,ST.LOUIS,04-Dec-17,250,270.0
8433,TC,BAKEL,BAKEL,06-Dec-17,225,300.0
8434,TH,THIES,THIES,06-Dec-17,220,275.0
8435,DL,DIOURBEL,DIOURBEL,07-Dec-17,225,300.0
8436,KL,KAOLACK,KAOLACK,07-Dec-17,200,275.0
8437,LG,LOUGA,LOUGA,07-Dec-17,235,280.0
8438,KD,KOLDA,KOLDA,08-Dec-17,225,300.0
8439,DL,MBACKE,TOUBA,08-Dec-17,225,275.0
8440,SL,ST.LOUIS,ST.LOUIS,11-Dec-17,250,270.0
8441,TC,BAKEL,BAKEL,13-Dec-17,225,300.0
8442,KD,KOLDA,KOLDA,13-Dec-17,200,300.0
8443,DK,PIKINE,THIAROYE,13-Dec-17,275,300.0
8444,TH,THIES,THIES,13-Dec-17,220,275.0
8445,DL,DIOURBEL,DIOURBEL,14-Dec-17,225,300.0
8446,KL,KAOLACK,KAOLACK,14-Dec-17,190,275.0
8447,LG,LOUGA,LOUGA,14-Dec-17,235,280.0
8448,DK,DAKAR,TILENE,14-Dec-17,275,300.0
8449,SL,ST.LOUIS,ST.LOUIS,18-Dec-17,250,270.0
